"","clbid","credits","crsid","departments","description","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"106",82705,1,577,"['HIST']","This course examines the development of American culture and society from the Columbian encounter through the Civil War. Topics include the interaction of Europeans, Africans, and indigenous peoples in early America; the social development of the British colonies; the evolution of American slavery; the Revolution and the Constitution; industrialization, expansion, and reform in the 19th century; and the Civil War. Offered most years. Counts towards American studies major.","['HWC', 'MCD']",NA,"",NA,"['Steven C. Hahn']",100,"['HH 317']","America to 1865","",198,"False","False","A",1,"C",20121,"['MWF 0905-1000']","American History to 1865","Research",2012,31
"107",82706,1,577,"['HIST']","This course examines the development of American culture and society from the Columbian encounter through the Civil War. Topics include the interaction of Europeans, Africans, and indigenous peoples in early America; the social development of the British colonies; the evolution of American slavery; the Revolution and the Constitution; industrialization, expansion, and reform in the 19th century; and the Civil War. Offered most years. Counts towards American studies major.","['HWC', 'MCD']",NA,"",NA,"['Steven C. Hahn']",100,"['HH 317']","America to 1865","",198,"False","False","B",1,"C",20121,"['MWF 1045-1140']","American History to 1865","Research",2012,36
"108",82707,1,1103,"['PSCI']","The promise of American politics is the equal freedom of all. How does practice match principles? What roles do class and race play? Do interest groups and political parties foster democracy? This course is designed not only to help students understand American government and politics but also to motivate them to be active and informed participants. Offered annually. Counts towards American studies major.","['HBS', 'MCD']",NA,"",NA,"['Joshua Anderson']",100,"['RML 525', 'RML 525']","American Politics","This course has class year limits.",111,"False","False","A",1,"C",20121,"['T 0935-1100', 'Th 0930-1050']","","Research",2012,32
"109",82708,1,1103,"['PSCI']","The promise of American politics is the equal freedom of all. How does practice match principles? What roles do class and race play? Do interest groups and political parties foster democracy? This course is designed not only to help students understand American government and politics but also to motivate them to be active and informed participants. Offered annually. Counts towards American studies major.","['HBS', 'MCD']",NA,"",NA,"['Joshua Anderson']",100,"['RNS 208', 'RNS 208']","American Politics","This course has class year limits.",111,"False","False","B",1,"O",20121,"['T 0120-0245PM', 'Th 0215-0335PM']","","Research",2012,29
"133",82734,1,18779,"['ASIAN']","How do pilgrims, travelers and migrants make sense of their journeys in Asia? Students explore maps, histories, tales, and guides that define Asia today and in years past, including several classic Asian texts; study how cultural, linguistic, economic, religious, social, and political connections and divisions create and sustain communities in Asia; and plan related projects for their Interim course. Prerequisite: Chinese 112 or Japanese 112 or permission of instructor. Must be accepted into Asian Conversations program to register. Offered annually in the fall semester.","",NA,"",NA,"['Rika Ito', 'Karil J. Kucera']",200,"['RNS 150', 'RNS 150']","AsianCon1:MappingJourneys","Registration for this course restricted to those students who have applied to the Asian Conversations program and been accepted into it.",210,"False","Prerequisite: Chinese 112 or Japanese 112 or permission of instructor. Must be accepted into Asian Conversations program to register. Offered annually in the fall semester.","",1,"C",20121,"['T 1145-0110PM', 'Th 1245-0205PM']","Asian Conversations I: Mapping Journeys","Research",2012,33
"254",82908,1,176,"['AMCON']","Spanning two centuries, from the founding of the colonies to the close of the Civil War, this course begins the discussion of questions central to the entire sequence: ""What is an American?"" ""What does it mean to be free?"" Students explore the institutions, images, and stories of Euro-Americans, African Americans, and Native Americans.Topics and texts range from the Declaration of Independence and Thomas Jefferson's architecture to the Narrative of the Life of Frederick Douglass and the coming of the Civil War. Offered annually in the fall semester. Counts towards American studies major.","",NA,"",NA,"['Steven C. Hahn', 'Colin Wells']",100,"['BMC 101']","Declaring Ind: 1607-1865","Open to American Conversations students only.",101,"False","False","A",1,"C",20121,"['MWF 1255-0150PM']","Declaring Independence: 1607-1865","Research",2012,23
"255",82909,1,176,"['AMCON']","Spanning two centuries, from the founding of the colonies to the close of the Civil War, this course begins the discussion of questions central to the entire sequence: ""What is an American?"" ""What does it mean to be free?"" Students explore the institutions, images, and stories of Euro-Americans, African Americans, and Native Americans.Topics and texts range from the Declaration of Independence and Thomas Jefferson's architecture to the Narrative of the Life of Frederick Douglass and the coming of the Civil War. Offered annually in the fall semester. Counts towards American studies major.","",NA,"",NA,"['Steven C. Hahn', 'Colin Wells']",100,"['BMC 102']","Declaring Ind: 1607-1865","Open to American Conversations students only.",101,"False","False","B",1,"C",20121,"['MWF 1255-0150PM']","Declaring Independence: 1607-1865","Research",2012,19
"256",82912,1,1168,"['PSYCH']","This course helps students better understand human development from the moment of conception and across the life span. The course focuses on biological and environmental factors that shape human development. Major changes in physical, cognitive, personality and social development are discussed. Prerequisite: Psychology 125. Offered each semester. Counts toward nursing, social work, and women's and gender studies majors and educational studies, family studies, and women's and gender studies concentrations.","['HBS']",NA,"",NA,"['Dana Gross']",200,"['RNS 290']","Developmental Psych","",241,"False","Prerequisite: Psychology 125. Offered each semester. Counts toward nursing, social work, and women's and gender studies majors and educational studies, family studies, and women's and gender studies concentrations.","A",1,"C",20121,"['MWF 1255-0150PM']","Developmental Psychology","Research",2012,30
"257",82913,1,1168,"['PSYCH']","This course helps students better understand human development from the moment of conception and across the life span. The course focuses on biological and environmental factors that shape human development. Major changes in physical, cognitive, personality and social development are discussed. Prerequisite: Psychology 125. Offered each semester. Counts toward nursing, social work, and women's and gender studies majors and educational studies, family studies, and women's and gender studies concentrations.","['HBS']",NA,"",NA,"['Dana Gross']",200,"['RNS 290']","Developmental Psych","",241,"False","Prerequisite: Psychology 125. Offered each semester. Counts toward nursing, social work, and women's and gender studies majors and educational studies, family studies, and women's and gender studies concentrations.","B",1,"C",20121,"['MWF 0200-0255PM']","Developmental Psychology","Research",2012,28
"278",82945,1,573,"['HIST']","This course surveys Western history and culture from its origins in the Ancient Near East to the Italian Renaissance. Topics include the ancient world, the beginnings of Christianity, the emergence and disintegration of Rome as a unifying power, the Middle Ages, and the Renaissance. Through original texts and historical studies, students will explore relationships among religions, states, and societies and views of natural environments, family life, and gender roles. Offered most years. Counts towards ancient studies and medieval studies majors.","['HWC']",NA,"",NA,"['J. L. Carrington']",100,"['HH 501']","Eur/Anc/Renaissance","",190,"False","False","",1,"C",20121,"['MWF 0200-0255PM']","Europe from the Ancients to the Renaissance","Research",2012,35
